"","NAME","N","DHONDT","YEAR","PROVINCE","PARTY","PASSED","N.REL","RANK","LISTSUM","LISTPASSED","LISTSIZE","THRESHOLD","RANK.REL","PASSED.REL"
"1543","Kanerva Seppo",1335,"5072.875",2015,"HEL","PS",FALSE,0.132611502930367,8,40583,3,22,"13527.667",0.318181818181818,0.136363636363636
"1544","Juurikko Krista",1333,"4509.222",2015,"HEL","PS",FALSE,0.132412834012119,9,40583,3,22,"13527.667",0.363636363636364,0.136363636363636
"1545","Kopra Pia",1320,"4058.300",2015,"HEL","PS",FALSE,0.131121486043508,10,40583,3,22,"13527.667",0.409090909090909,0.136363636363636
"1546","Huru Nina",1190,"3689.364",2015,"HEL","PS",FALSE,0.118208006357405,11,40583,3,22,"13527.667",0.454545454545455,0.136363636363636
"1547","Kantola Helena",1172,"3381.917",2015,"HEL","PS",FALSE,0.116419986093176,12,40583,3,22,"13527.667",0.5,0.136363636363636
"1548","Niskanen Aleksi",933,"3121.769",2015,"HEL","PS",FALSE,0.0926790503625708,13,40583,3,22,"13527.667",0.545454545454545,0.136363636363636
"1549","Landén Maria",811,"2898.786",2015,"HEL","PS",FALSE,0.0805602463494586,14,40583,3,22,"13527.667",0.590909090909091,0.136363636363636
"1550","Saarikangas Markku",760,"2705.533",2015,"HEL","PS",FALSE,0.0754941889341413,15,40583,3,22,"13527.667",0.636363636363636,0.136363636363636
"1551","Sorja Marika",583,"2536.438",2015,"HEL","PS",FALSE,0.0579119896692162,16,40583,3,22,"13527.667",0.681818181818182,0.136363636363636
"1552","Salo Tuula",572,"2387.235",2015,"HEL","PS",FALSE,0.0568193106188537,17,40583,3,22,"13527.667",0.727272727272727,0.136363636363636
"1553","Ekqvist Marko",515,"2254.611",2015,"HEL","PS",FALSE,0.0511572464487931,18,40583,3,22,"13527.667",0.772727272727273,0.136363636363636
"1554","Valpas Antti",476,"2135.947",2015,"HEL","PS",FALSE,0.0472832025429622,19,40583,3,22,"13527.667",0.818181818181818,0.136363636363636
"1555","Sademies Olli",462,"2029.150",2015,"HEL","PS",FALSE,0.045892520115228,20,40583,3,22,"13527.667",0.863636363636364,0.136363636363636
"1556","Keto Jarmo",444,"1932.524",2015,"HEL","PS",FALSE,0.0441044998509983,21,40583,3,22,"13527.667",0.909090909090909,0.136363636363636
"1557","Ahlavuo Valentina",311,"1844.682",2015,"HEL","PS",FALSE,0.0308930167875236,22,40583,3,22,"13527.667",0.954545454545455,0.136363636363636
"1558","Biaudet Eva",5515,"24645.000",2015,"HEL","RK",TRUE,1,1,24645,1,22,"13527.667",0,0.0454545454545455
"1559","Rantala Marcus",3837,"12322.500",2015,"HEL","RK",FALSE,0.695738893925657,2,24645,1,22,"13527.667",0.0454545454545455,0.0454545454545455
"1560","Dahlblom Christina",2887,"8215.000",2015,"HEL","RK",FALSE,0.523481414324569,3,24645,1,22,"13527.667",0.0909090909090909,0.0454545454545455
"1561","Peltomaa Jufo",1860,"6161.250",2015,"HEL","RK",FALSE,0.337262012692656,4,24645,1,22,"13527.667",0.136363636363636,0.0454545454545455
"1562","Olkinuora Hilkka",1653,"4929.000",2015,"HEL","RK",FALSE,0.299728014505893,5,24645,1,22,"13527.667",0.181818181818182,0.0454545454545455
"1563","Borgarsdóttir Sandelin Silja",1310,"4107.500",2015,"HEL","RK",FALSE,0.237533998186763,6,24645,1,22,"13527.667",0.227272727272727,0.0454545454545455
"1564","Gayer Patrik",1202,"3520.714",2015,"HEL","RK",FALSE,0.217951042611061,7,24645,1,22,"13527.667",0.272727272727273,0.0454545454545455
"1565","Månsson Björn",1055,"3080.625",2015,"HEL","RK",FALSE,0.191296464188577,8,24645,1,22,"13527.667",0.318181818181818,0.0454545454545455
"1566","Ehrnrooth Cecilia",694,"2738.333",2015,"HEL","RK",FALSE,0.125838621940163,9,24645,1,22,"13527.667",0.363636363636364,0.0454545454545455
"1567","Storgård Päivi",689,"2464.500",2015,"HEL","RK",FALSE,0.124932003626473,10,24645,1,22,"13527.667",0.409090909090909,0.0454545454545455
"1568","Weckman Sebastian",564,"2240.455",2015,"HEL","RK",FALSE,0.102266545784225,11,24645,1,22,"13527.667",0.454545454545455,0.0454545454545455
"1569","Hassan Ahmed",527,"2053.750",2015,"HEL","RK",FALSE,0.0955575702629193,12,24645,1,22,"13527.667",0.5,0.0454545454545455
"1570","Jungner-Nordgren Anna",411,"1895.769",2015,"HEL","RK",FALSE,0.0745240253853128,13,24645,1,22,"13527.667",0.545454545454545,0.0454545454545455
"1571","Janzon Max",393,"1760.357",2015,"HEL","RK",FALSE,0.071260199456029,14,24645,1,22,"13527.667",0.590909090909091,0.0454545454545455
"1572","Granberg-Haakana Charlotte (Lotte)",375,"1643.000",2015,"HEL","RK",FALSE,0.0679963735267452,15,24645,1,22,"13527.667",0.636363636363636,0.0454545454545455
"1573","Anderson Nicholas",335,"1540.313",2015,"HEL","RK",FALSE,0.0607434270172258,16,24645,1,22,"13527.667",0.681818181818182,0.0454545454545455
"1574","Ellenberg Benjamin",326,"1449.706",2015,"HEL","RK",FALSE,0.0591115140525839,17,24645,1,22,"13527.667",0.727272727272727,0.0454545454545455
"1575","Ekman Johan",281,"1369.167",2015,"HEL","RK",FALSE,0.0509519492293744,18,24645,1,22,"13527.667",0.772727272727273,0.0454545454545455
"1576","Hertzberg Veronica",231,"1297.105",2015,"HEL","RK",FALSE,0.0418857660924751,19,24645,1,22,"13527.667",0.818181818181818,0.0454545454545455
"1577","Keskinen Lotta",176,"1232.250",2015,"HEL","RK",FALSE,0.0319129646418858,20,24645,1,22,"13527.667",0.863636363636364,0.0454545454545455
"1578","Grandén Ira",166,"1173.571",2015,"HEL","RK",FALSE,0.0300997280145059,21,24645,1,22,"13527.667",0.909090909090909,0.0454545454545455
"1579","Tcheng Emma",158,"1120.227",2015,"HEL","RK",FALSE,0.028649138712602,22,24645,1,22,"13527.667",0.954545454545455,0.0454545454545455
"1580","Tuomioja Erkki",11154,"55874.000",2015,"HEL","SD",TRUE,1,1,55874,4,22,"13527.667",0,0.181818181818182
"1581","Heinäluoma Eero",9703,"27937.000",2015,"HEL","SD",TRUE,0.869912139142908,2,55874,4,22,"13527.667",0.0454545454545455,0.181818181818182
"1582","Haatainen Tuula",6662,"18624.667",2015,"HEL","SD",TRUE,0.597274520351443,3,55874,4,22,"13527.667",0.0909090909090909,0.181818181818182
"1583","Razmyar Nasima",5156,"13968.500",2015,"HEL","SD",TRUE,0.462255693024924,4,55874,4,22,"13527.667",0.136363636363636,0.181818181818182
"1584","Torsti Pilvi",3451,"11174.800",2015,"HEL","SD",FALSE,0.309395732472656,5,55874,4,22,"13527.667",0.181818181818182,0.181818181818182
"1585","Arajärvi Pentti",3107,"9312.333",2015,"HEL","SD",FALSE,0.278554778554779,6,55874,4,22,"13527.667",0.227272727272727,0.181818181818182
"1586","Lipponen Päivi",2651,"7982.000",2015,"HEL","SD",FALSE,0.23767258382643,7,55874,4,22,"13527.667",0.272727272727273,0.181818181818182
"1587","Lovén Jape",1470,"6984.250",2015,"HEL","SD",FALSE,0.131791285637439,8,55874,4,22,"13527.667",0.318181818181818,0.181818181818182
"1588","Vepsä Sinikka",1452,"6208.222",2015,"HEL","SD",FALSE,0.130177514792899,9,55874,4,22,"13527.667",0.363636363636364,0.181818181818182
"1589","Vainikka Mirka",1429,"5587.400",2015,"HEL","SD",FALSE,0.12811547426932,10,55874,4,22,"13527.667",0.409090909090909,0.181818181818182
"1590","Järvinen Jukka",1358,"5079.455",2015,"HEL","SD",FALSE,0.121750044826968,11,55874,4,22,"13527.667",0.454545454545455,0.181818181818182
"1591","Paavolainen Sara",1230,"4656.167",2015,"HEL","SD",FALSE,0.110274341043572,12,55874,4,22,"13527.667",0.5,0.181818181818182
"1592","Laisaari Johanna",1092,"4298.000",2015,"HEL","SD",FALSE,0.0979020979020979,13,55874,4,22,"13527.667",0.545454545454545,0.181818181818182
"1593","Wallgren Thomas",1026,"3991.000",2015,"HEL","SD",FALSE,0.0919849381387843,14,55874,4,22,"13527.667",0.590909090909091,0.181818181818182
"1594","Sevander Tomi",980,"3724.933",2015,"HEL","SD",FALSE,0.0878608570916263,15,55874,4,22,"13527.667",0.636363636363636,0.181818181818182
"1595","Taipale Kaarin",722,"3492.125",2015,"HEL","SD",FALSE,0.0647301416532186,16,55874,4,22,"13527.667",0.681818181818182,0.181818181818182
"1596","Toijonen Karita",651,"3286.706",2015,"HEL","SD",FALSE,0.0583647122108661,17,55874,4,22,"13527.667",0.727272727272727,0.181818181818182
"1597","Castén Nina",645,"3104.111",2015,"HEL","SD",FALSE,0.0578267885960194,18,55874,4,22,"13527.667",0.772727272727273,0.181818181818182
"1598","Meretniemi Jaakko",563,"2940.737",2015,"HEL","SD",FALSE,0.0504751658597812,19,55874,4,22,"13527.667",0.818181818181818,0.181818181818182
"1599","Jalovaara Ville",542,"2793.700",2015,"HEL","SD",FALSE,0.0485924332078178,20,55874,4,22,"13527.667",0.863636363636364,0.181818181818182
"1600","Niemi Matti",481,"2660.667",2015,"HEL","SD",FALSE,0.0431235431235431,21,55874,4,22,"13527.667",0.909090909090909,0.181818181818182
"1601","Nehri Welat",349,"2539.727",2015,"HEL","SD",FALSE,0.0312892235969159,22,55874,4,22,"13527.667",0.954545454545455,0.181818181818182
"1602","Arhinmäki Paavo",7910,"35435.000",2015,"HEL","VA",TRUE,1,1,35435,2,22,"13527.667",0,0.0909090909090909
"1603","Modig Silvia",6190,"17717.500",2015,"HEL","VA",TRUE,0.782553729456384,2,35435,2,22,"13527.667",0.0454545454545455,0.0909090909090909
"1604","Honkasalo Veronika",5369,"11811.667",2015,"HEL","VA",FALSE,0.678761061946903,3,35435,2,22,"13527.667",0.0909090909090909,0.0909090909090909
"1605","Kivelä Mai",4683,"8858.750",2015,"HEL","VA",FALSE,0.592035398230089,4,35435,2,22,"13527.667",0.136363636363636,0.0909090909090909
"1606","Koivulaakso Dan",2610,"7087.000",2015,"HEL","VA",FALSE,0.329962073324905,5,35435,2,22,"13527.667",0.181818181818182,0.0909090909090909
"1607","Patomäki Heikki",1608,"5905.833",2015,"HEL","VA",FALSE,0.203286978508217,6,35435,2,22,"13527.667",0.227272727272727,0.0909090909090909
"1608","Haglund Mia",779,"5062.143",2015,"HEL","VA",FALSE,0.0984829329962073,7,35435,2,22,"13527.667",0.272727272727273,0.0909090909090909
"1609","Muttilainen Sami (Frank)",749,"4429.375",2015,"HEL","VA",FALSE,0.0946902654867257,8,35435,2,22,"13527.667",0.318181818181818,0.0909090909090909
"1610","Korkkula Vesa",724,"3937.222",2015,"HEL","VA",FALSE,0.0915297092288243,9,35435,2,22,"13527.667",0.363636363636364,0.0909090909090909
"1611","Vuorjoki Anna",650,"3543.500",2015,"HEL","VA",FALSE,0.0821744627054362,10,35435,2,22,"13527.667",0.409090909090909,0.0909090909090909
"1612","Malin Petra",646,"3221.364",2015,"HEL","VA",FALSE,0.0816687737041719,11,35435,2,22,"13527.667",0.454545454545455,0.0909090909090909
"1613","Arajärvi Mirja",518,"2952.917",2015,"HEL","VA",FALSE,0.0654867256637168,12,35435,2,22,"13527.667",0.5,0.0909090909090909
"1614","Pihlaja Kirsi",496,"2725.769",2015,"HEL","VA",FALSE,0.0627054361567636,13,35435,2,22,"13527.667",0.545454545454545,0.0909090909090909
"1615","Kantokorpi Otso",449,"2531.071",2015,"HEL","VA",FALSE,0.056763590391909,14,35435,2,22,"13527.667",0.590909090909091,0.0909090909090909
"1616","Haaja Ilpo",403,"2362.333",2015,"HEL","VA",FALSE,0.0509481668773704,15,35435,2,22,"13527.667",0.636363636363636,0.0909090909090909
"1617","Ahola Riku",335,"2214.688",2015,"HEL","VA",FALSE,0.0423514538558786,16,35435,2,22,"13527.667",0.681818181818182,0.0909090909090909
"1618","Mithiku Hanna",327,"2084.412",2015,"HEL","VA",FALSE,0.0413400758533502,17,35435,2,22,"13527.667",0.727272727272727,0.0909090909090909
"1619","Sadinmaa Kai",246,"1968.611",2015,"HEL","VA",FALSE,0.0310998735777497,18,35435,2,22,"13527.667",0.772727272727273,0.0909090909090909
"1620","Nyholm Henrik",210,"1865.000",2015,"HEL","VA",FALSE,0.0265486725663717,19,35435,2,22,"13527.667",0.818181818181818,0.0909090909090909
"1621","Mustafa Binar",209,"1771.750",2015,"HEL","VA",FALSE,0.0264222503160556,20,35435,2,22,"13527.667",0.863636363636364,0.0909090909090909
"1622","Leppä Sophia",195,"1687.381",2015,"HEL","VA",FALSE,0.0246523388116308,21,35435,2,22,"13527.667",0.909090909090909,0.0909090909090909
"1623","Jokio Mikko",129,"1610.682",2015,"HEL","VA",FALSE,0.0163084702907712,22,35435,2,22,"13527.667",0.954545454545455,0.0909090909090909
"1624","Haavisto Pekka",14204,"67806.000",2015,"HEL","VI",TRUE,1,1,67806,5,22,"13527.667",0,0.227272727272727
"1625","Alanko-Kahiluoto Outi",7884,"33903.000",2015,"HEL","VI",TRUE,0.555054914108702,2,67806,5,22,"13527.667",0.0454545454545455,0.227272727272727
"1626","Vartia Antero",6859,"22602.000",2015,"HEL","VI",TRUE,0.482892143058293,3,67806,5,22,"13527.667",0.0909090909090909,0.227272727272727
"1627","Kari Emma",4647,"16951.500",2015,"HEL","VI",TRUE,0.327161362996339,4,67806,5,22,"13527.667",0.136363636363636,0.227272727272727
"1628","Yanar Ozan",4196,"13561.200",2015,"HEL","VI",TRUE,0.295409743734159,5,67806,5,22,"13527.667",0.181818181818182,0.227272727272727
"1629","Sumuvuori Johanna",4159,"11301.000",2015,"HEL","VI",FALSE,0.292804843705998,6,67806,5,22,"13527.667",0.227272727272727,0.227272727272727
"1630","Ohisalo Maria",4087,"9686.571",2015,"HEL","VI",FALSE,0.287735849056604,7,67806,5,22,"13527.667",0.272727272727273,0.227272727272727
"1631","Holopainen Mari",3594,"8475.750",2015,"HEL","VI",FALSE,0.253027316248944,8,67806,5,22,"13527.667",0.318181818181818,0.227272727272727
"1632","Kivekäs Otso",3473,"7534.000",2015,"HEL","VI",FALSE,0.244508589129823,9,67806,5,22,"13527.667",0.363636363636364,0.227272727272727
"1633","Oskala Hannu",2175,"6780.600",2015,"HEL","VI",FALSE,0.153125880033793,10,67806,5,22,"13527.667",0.409090909090909,0.227272727272727
"1634","Hernberg Kaisa",2053,"6164.182",2015,"HEL","VI",FALSE,0.144536750211208,11,67806,5,22,"13527.667",0.454545454545455,0.227272727272727
"1635","Stranius Leo",1924,"5650.500",2015,"HEL","VI",FALSE,0.135454801464376,12,67806,5,22,"13527.667",0.5,0.227272727272727
"1636","Relander Jukka",1856,"5215.846",2015,"HEL","VI",FALSE,0.130667417628837,13,67806,5,22,"13527.667",0.545454545454545,0.227272727272727
"1637","Alametsä Alviina",1273,"4843.286",2015,"HEL","VI",FALSE,0.089622641509434,14,67806,5,22,"13527.667",0.590909090909091,0.227272727272727
"1638","Juva Katriina (Kati)",1128,"4520.400",2015,"HEL","VI",FALSE,0.0794142495071811,15,67806,5,22,"13527.667",0.636363636363636,0.227272727272727
"1639","Rantanen Tuomas",1072,"4237.875",2015,"HEL","VI",FALSE,0.0754716981132075,16,67806,5,22,"13527.667",0.681818181818182,0.227272727272727
"1640","Vuorelma Maria",813,"3988.588",2015,"HEL","VI",FALSE,0.05723739791608,17,67806,5,22,"13527.667",0.727272727272727,0.227272727272727
"1641","Perälä Erkki",709,"3767.000",2015,"HEL","VI",FALSE,0.0499155167558434,18,67806,5,22,"13527.667",0.772727272727273,0.227272727272727
"1642","Tamminen Lilja",639,"3568.737",2015,"HEL","VI",FALSE,0.0449873275133765,19,67806,5,22,"13527.667",0.818181818181818,0.227272727272727
"1643","Tuomola Pekka",477,"3390.300",2015,"HEL","VI",FALSE,0.0335820895522388,20,67806,5,22,"13527.667",0.863636363636364,0.227272727272727
"1644","Moring Kirsikka",348,"3228.857",2015,"HEL","VI",FALSE,0.0245001408054069,21,67806,5,22,"13527.667",0.909090909090909,0.227272727272727
"1645","Riittinen Leena",236,"3082.091",2015,"HEL","VI",FALSE,0.0166150380174599,22,67806,5,22,"13527.667",0.954545454545455,0.227272727272727
"1646","Palm Sari",3591,"11056.000",2015,"KAA","KD",FALSE,1,1,11056,0,17,"12358.800",0,0
"1647","Riikonen Teuvo V.",2440,"5528.000",2015,"KAA","KD",FALSE,0.679476468950153,2,11056,0,17,"12358.800",0.0588235294117647,0
"1648","Kilpeläinen Veijo",505,"3685.333",2015,"KAA","KD",FALSE,0.140629351155667,3,11056,0,17,"12358.800",0.117647058823529,0
"1649","Behm Sari",495,"2764.000",2015,"KAA","KD",FALSE,0.137844611528822,4,11056,0,17,"12358.800",0.176470588235294,0
"1650","Parjanen Pirkko",494,"2211.200",2015,"KAA","KD",FALSE,0.137566137566138,5,11056,0,17,"12358.800",0.235294117647059,0
"1651","Mertanen Eija",445,"1842.667",2015,"KAA","KD",FALSE,0.123920913394598,6,11056,0,17,"12358.800",0.294117647058824,0
"1652","Rantalainen Juha",431,"1579.429",2015,"KAA","KD",FALSE,0.120022277917015,7,11056,0,17,"12358.800",0.352941176470588,0
"1653","Hölsä Maiju",402,"1382.000",2015,"KAA","KD",FALSE,0.111946532999165,8,11056,0,17,"12358.800",0.411764705882353,0
"1654","Järvinen Sami",371,"1228.444",2015,"KAA","KD",FALSE,0.103313840155945,9,11056,0,17,"12358.800",0.470588235294118,0
"1655","Himanen Petri",343,"1105.600",2015,"KAA","KD",FALSE,0.0955165692007797,10,11056,0,17,"12358.800",0.529411764705882,0
"1656","Ryösö Hilla",322,"1005.091",2015,"KAA","KD",FALSE,0.0896686159844055,11,11056,0,17,"12358.800",0.588235294117647,0
"1657","Ahonen Liisa",316,"921.333",2015,"KAA","KD",FALSE,0.0879977722082985,12,11056,0,17,"12358.800",0.647058823529412,0
"1658","Tiusanen Kari",310,"850.462",2015,"KAA","KD",FALSE,0.0863269284321916,13,11056,0,17,"12358.800",0.705882352941177,0
"1659","Kivimäki Antti",269,"789.714",2015,"KAA","KD",FALSE,0.0749094959621275,14,11056,0,17,"12358.800",0.764705882352941,0
"1660","Turunen Tarja",128,"737.067",2015,"KAA","KD",FALSE,0.0356446672236146,15,11056,0,17,"12358.800",0.823529411764706,0
"1661","Kaario Jorma",106,"691.000",2015,"KAA","KD",FALSE,0.0295182400445558,16,11056,0,17,"12358.800",0.882352941176471,0
"1662","Ruhanen Esa",88,"650.353",2015,"KAA","KD",FALSE,0.024505708716235,17,11056,0,17,"12358.800",0.941176470588235,0
"1663","Leppä Jari",9362,"61794.000",2015,"KAA","KE",TRUE,1,1,61794,5,17,"12358.800",0,0.294117647058824
"1664","Tiilikainen Kimmo",9193,"30897.000",2015,"KAA","KE",TRUE,0.981948301644948,2,61794,5,17,"12358.800",0.0588235294117647,0.294117647058824
"1665","Kosonen Hanna",6600,"20598.000",2015,"KAA","KE",TRUE,0.704977568895535,3,61794,5,17,"12358.800",0.117647058823529,0.294117647058824
"1666","Pakkanen Markku",6265,"15448.500",2015,"KAA","KE",TRUE,0.669194616534928,4,61794,5,17,"12358.800",0.176470588235294,0.294117647058824
"1667","Torniainen Ari",5412,"12358.800",2015,"KAA","KE",TRUE,0.578081606494339,5,61794,5,17,"12358.800",0.235294117647059,0.294117647058824
"1668","Laukkanen Markku",4532,"10299.000",2015,"KAA","KE",FALSE,0.484084597308267,6,61794,5,17,"12358.800",0.294117647058824,0.294117647058824
"1669","Peltola Anniina",3837,"8827.714",2015,"KAA","KE",FALSE,0.409848323007904,7,61794,5,17,"12358.800",0.352941176470588,0.294117647058824
"1670","Rehn Merja",3312,"7724.250",2015,"KAA","KE",FALSE,0.353770561845759,8,61794,5,17,"12358.800",0.411764705882353,0.294117647058824
"1671","Pöyry Pekka",2807,"6866.000",2015,"KAA","KE",FALSE,0.299829096346934,9,61794,5,17,"12358.800",0.470588235294118,0.294117647058824
"1672","Heikkilä Markku",2406,"6179.400",2015,"KAA","KE",FALSE,0.256996368297372,10,61794,5,17,"12358.800",0.529411764705882,0.294117647058824
"1673","Viljakainen Kaija",1788,"5617.636",2015,"KAA","KE",FALSE,0.19098483230079,11,61794,5,17,"12358.800",0.588235294117647,0.294117647058824
"1674","Vuorinen Jukka",1574,"5149.500",2015,"KAA","KE",FALSE,0.168126468703269,12,61794,5,17,"12358.800",0.647058823529412,0.294117647058824
"1675","Pakkanen Antti",1175,"4753.385",2015,"KAA","KE",FALSE,0.125507370220038,13,61794,5,17,"12358.800",0.705882352941177,0.294117647058824
"1676","Tiusanen Hannu",1110,"4413.857",2015,"KAA","KE",FALSE,0.118564409314249,14,61794,5,17,"12358.800",0.764705882352941,0.294117647058824
"1677","Kuokka Vappu",957,"4119.600",2015,"KAA","KE",FALSE,0.102221747489853,15,61794,5,17,"12358.800",0.823529411764706,0.294117647058824
"1678","Sistonen Eero",935,"3862.125",2015,"KAA","KE",FALSE,0.0998718222602008,16,61794,5,17,"12358.800",0.882352941176471,0.294117647058824
"1679","Tahvola Kairit",529,"3634.941",2015,"KAA","KE",FALSE,0.0565050202948088,17,61794,5,17,"12358.800",0.941176470588235,0.294117647058824
"1680","Häkkänen Antti",6216,"38947.000",2015,"KAA","KO",TRUE,1,1,38947,3,17,"12358.800",0,0.176470588235294
"1681","Toivakka Lenita",5028,"19473.500",2015,"KAA","KO",TRUE,0.808880308880309,2,38947,3,17,"12358.800",0.0588235294117647,0.176470588235294
"1682","Kopra Jukka",4677,"12982.333",2015,"KAA","KO",TRUE,0.752413127413127,3,38947,3,17,"12358.800",0.117647058823529,0.176470588235294
"1683","Kirjavainen Marika",4115,"9736.750",2015,"KAA","KO",FALSE,0.662001287001287,4,38947,3,17,"12358.800",0.176470588235294,0.176470588235294
"1684","Urpalainen Anu",3358,"7789.400",2015,"KAA","KO",FALSE,0.54021879021879,5,38947,3,17,"12358.800",0.235294117647059,0.176470588235294
"1685","Forss Marko Fobba",3277,"6491.167",2015,"KAA","KO",FALSE,0.527187902187902,6,38947,3,17,"12358.800",0.294117647058824,0.176470588235294
"1686","Telkkä Tuomas",2226,"5563.857",2015,"KAA","KO",FALSE,0.358108108108108,7,38947,3,17,"12358.800",0.352941176470588,0.176470588235294
"1687","Larikka Jari",2024,"4868.375",2015,"KAA","KO",FALSE,0.325611325611326,8,38947,3,17,"12358.800",0.411764705882353,0.176470588235294
